Country;Year;Code;Crisis;Advanced Market;Emerging Market;LIDC;Small Developing State;Years since last crisis;Current account balance (percent of GDP);General government gross debt (Percent of GDP);General government net debt (Percent of GDP);"LOG – Gross domestic product per capita, current prices Purchasing power parity; (international dollars)";"LOG – Gross domestic product, current prices Purchasing power parity; (international dollars)";Inflation, average consumer prices (Index);Inflation, average consumer prices (Percent change);Unemployment rate (Percent of total labor force);Age dependency ratio (% of working-age population);Agriculture, forestry, and fishing, value added (% of GDP);GDP growth (annual %);GDP per capita growth (annual %);Gross domestic savings (% of GDP);Inflation, consumer prices (annual %);Population density (people per sq. km of land area);Real interest rate (%);Short-term debt (% of total external debt);Short-term debt (% of total reserves);Trade (% of GDP);Urban population (% of total population)
Finland;1982;FIN;0;1;0;0;0;43;-1,738;13,851;57,103;4,06013818414306;1,74247374891904;40,371;9,3;6,076;47,0747949851887;7,77048337733337;3,108088693;2,532004036;28,77368409;9,584927647;15,84731278;;;;57,57540359;73,373
Finland;1983;FIN;0;1;0;0;0;44;-2,202;15,379;53,906;4,08751273919178;1,77251240229164;43,763;8,4;6,147;46,9299053840239;7,56617523873346;3,116581514;2,503843385;28,62916736;8,366292606;15,9420434;;;;57,41958452;74,202
Finland;1984;FIN;0;1;0;0;0;45;-0,039;15,18;53,628;4,11412905700661;1,80164377488495;46,826;7;5,928;46,7882233905486;7,24279835390947;3,237691996;2,687519899;29,27235316;7,067656383;16,02745658;;;;56,5993266;75,015
Finland;1985;FIN;0;1;0;0;0;46;-1,434;15,837;56,145;4,14061770269041;1,83026138115993;49,551;5,82;6,049;46,832158905137;6,87784359172461;3,548896587;3,117925686;28,22903253;5,195621954;16,09444171;;;;55,30775174;75,808
Finland;1986;FIN;0;1;0;0;0;47;-0,941;16,443;57,742;4,15945830520592;1,85059722880952;50,988;2,9;6,665;47,1196501784944;6,55735090041951;2,755633459;2,422429813;27,91061203;2,933579204;16,14680062;;;;49,98325172;76,567
Finland;1987;FIN;0;1;0;0;0;48;-1,887;17,649;57,727;4,18393544143718;1,87639683467038;53,07;4,082;4,9;47,4282605576546;5,28087896508949;3,574826138;3,28147645;27,54002008;4,113028862;16,19266227;;;;49,47870518;77,291
Finland;1988;FIN;0;1;0;0;0;49;-2,466;16,535;60,364;4,21990554447412;1,91351185978305;55,795;5,135;4,208;47,8852610462179;5,19531300913677;5,217150323;4,9117397;29,59086584;5,085928614;16,23980104;;;;48,15765807;78
Finland;1989;FIN;1;1;0;0;0;50;-4,867;14,269;68,687;4,2567761770184;1,95176480198417;59,462;6,572;3,108;48,3322238131321;5,22057025765214;5,087143674;4,708443331;30,3186597;6,592909802;16,29853574;;;;47,8746318;78,691
Finland;1990;FIN;1;1;0;0;0;51;-5,052;13,856;73,08;4,27189757350242;1,96863702571286;62,409;4,957;3,2;48,5946562399146;5,39693708154223;0,6702758443;0,2249099533;29,07463802;6,149565312;16,37096096;;;;45,841533;79,367
Finland;1995;FIN;0;1;0;0;0;1;3,829;55,151;8,355;4,30480643963445;2,01227185238732;71,015;0,398;15,5;49,8066189209315;3,79709586094227;4,21686747;3,819876288;27,14690154;0,7912394069;16,76939492;;;;64,07370953;80,963
Finland;1996;FIN;0;1;0;0;0;2;3,515;55,306;12,407;4,32679163089737;2,03579383250599;71,77;1,063;14,6;49,9945997444757;3,44915411968692;3,66717983;3,327669342;26,29526954;0,6291942381;16,82449522;;;;65,72201052;81,223
Finland;1997;FIN;0;1;0;0;0;3;4,752;52,215;15,294;4,35957691482457;2,06988999650694;72,643;1,217;12,7;49,9819957466775;3,42306893968793;6,333795654;6,018052758;28,59295893;1,192558834;16,87460192;;;;68,22132176;81,466
Finland;1998;FIN;0;1;0;0;0;4;4,706;46,827;12,235;4,38624402140689;2,09782627572064;73,623;1,349;11,5;49,743400651799;2,89938077925527;5,457180501;5,17759148;30,33683616;1,399473786;16,91945894;;;;66,96714644;81,707
Finland;1999;FIN;0;1;0;0;0;5;4,845;44,011;7,82;4,40989983177791;2,12252059690722;74,588;1,31;10,275;49,4904622839641;2,88616092533644;4,379575723;4,137574737;30,89602572;1,162231557;16,95877737;;;;66,23987519;81,946
Finland;2000;FIN;0;1;0;0;0;6;7,158;42,43;1,753;4,44302519504867;2,15662485855448;76,789;2,952;9,875;49,4134833873694;2,95363597719177;5,773362458;5,553997853;32,46214509;3,042100807;16,99402147;;;;74,89482711;82,183
Finland;2001;FIN;0;1;0;0;0;7;7,675;40,892;0,4;4,46306495120269;2,17748744063947;78,836;2,665;9,2;49,4346092095129;2,76433332411428;2,610019124;2,37665487;32,52205659;2,578440801;17,03275879;;;;70,27684819;82,368
Finland;2002;FIN;0;1;0;0;0;8;7,818;40,116;-2,765;4,47597886192492;2,19155719961854;80,418;2,007;9,175;49,5144788122096;2,67230580660803;1,707148962;1,460928622;31,11943214;1,571220128;17,07409304;;;;69,29946258;82,503
Finland;2003;FIN;0;1;0;0;0;9;4,314;42,688;-1,432;4,49213181327524;2,20866167274619;81,456;1,29;9,075;49,6452644563166;2,53576629829521;2,003784203;1,76083857;29,24961614;0,8774403863;17,11485604;;;;68,05580267;82,638
Finland;2004;FIN;0;1;0;0;0;10;5,603;42,572;-4,344;4,51951692229964;2,23716406721638;81,576;0,147;8,875;49,8570843838462;2,37972259665655;3,99209129;3,690587797;29,43599693;0,1871205591;17,16462129;;;;70,96020358;82,772
Finland;2005;FIN;0;1;0;0;0;11;2,877;39,865;-6,937;4,54343288975634;2,26248431317407;82,208;0,774;8,475;49,9185265158898;2,27826118637172;2,779850556;2,428689227;28,95128334;0,62387445;17,22346761;;;;76,57920783;82,905
Finland;2006;FIN;0;1;0;0;0;12;3,931;37,997;-7,056;4,57220850685123;2,29282958165023;83,256;1,275;7,775;50,1531107135872;2,00119146081193;4,027409658;3,628941348;28,86111384;1,566663807;17,31698399;;;;81,98349306;83,037
Finland;2007;FIN;0;1;0;0;0;13;4,028;33,904;-7,268;4,6044521082597;2,32683542186665;84,574;1,583;6,95;50,2969864844934;2,38036691755046;5,299336507;4,852313276;30,65771468;2,510665652;17,39195633;;;;82,8574025;83,168
Finland;2008;FIN;0;1;0;0;0;14;2,543;32,561;-9,891;4,61416092690787;2,33847641491292;87,886;3,916;6,425;50,2291012603255;2,20523511697938;0,7839950609;0,3158863768;29,11332458;4,065953554;17,48403751;;;;86,18433583;83,299
Finland;2009;FIN;0;1;0;0;0;15;1,996;41,531;-7,329;4,57826067027439;2,30468651924626;89,322;1,634;8,325;50,4812754942129;2,25368231662696;-8,074447432;-8,513028487;23,78691258;-0,0000009173603844;17,56785456;;;;70,12330327;83,429
Finland;2010;FIN;0;1;0;0;0;16;1,489;50,114;3,169;4,59502750412193;2,32349754644565;90,828;1,686;8,5;51,0971076789931;2,41890476924467;3,185958654;2,714966735;23,68358111;1,184135232;17,64841066;;;;75,46440739;83,77
Finland;2011;FIN;0;1;0;0;0;17;-1,44;51,934;5,036;4,61295108085923;2,34335147195234;93,847;3,324;7,9;52,2278443105314;2,32123556803604;2,547664838;2,073396315;23,47649976;3,416807543;17,73099477;;;;78,57958161;84,313
Finland;2012;FIN;0;1;0;0;0;18;-2,055;56,699;8,465;4,61245758963172;2,34495393848633;96,814;3,162;7,8;53,5932327832242;2,31449932102051;-1,397545728;-1,865591174;21,86065252;2,808336226;17,81556155;;;;79,17050095;84,841
Finland;2013;FIN;0;1;0;0;0;19;-1,798;59,621;11,957;4,61895926327327;2,35349307314731;98,959;2,216;8,325;55,0277535026078;2,36735333127774;-0,9016963162;-1,357215611;21,28024041;1,478286157;17,89783145;;;;77,09388658;85,125
Finland;2014;FIN;0;1;0;0;0;20;-1,332;64,457;17,19;4,62154890861812;2,35804721568334;100,156;1,209;8,825;56,4144384973135;2,39829480369459;-0,3649081569;-0,7761083831;20,97130456;1,041196212;17,97200303;;;;74,11272276;85,175
Finland;2015;FIN;0;1;0;0;0;21;-0,937;68,332;18,432;4,62909905930211;2,36722542668583;100;-0,156;9,575;57,642172783161;2,25370768976039;0,5436592118;0,2130294197;21,14435745;-0,2079288399;18,03011089;;;;71,38254843;85,225
France;1980;FRA;0;1;0;0;0;48;-0,595;20,829;;4,0318865309521;2,76211489039232;35,582;13,057;6,349;57,1236403163605;3,60736658033955;1,57874526;1,027040784;24,21032826;13,56257885;100,5405412;;;;43,50288864;73,282
France;1981;FRA;0;1;0;0;0;49;-0,771;22,04;;4,07334840114941;2,80597227727828;40,327;13,333;7,438;55,9146722148004;3,53167250017157;1,069019839;0,4877296935;22,0475112;13,31440557;101,1221369;;;;45,41094346;73,352
France;1982;FRA;0;1;0;0;0;50;-2,062;25,359;;4,10748945677033;2,84256930264958;45,157;11,978;8,069;54,672109997783;4,05263580033072;2,505396616;1,910798717;21,3428921;11,97847195;101,7121333;;;;45,25238528;73,425
France;1983;FRA;0;1;0;0;0;51;-0,838;26,687;13,197;4,12702927641492;2,86461964110943;49,429;9,46;7,383;53,5449948995809;3,59547556386354;1,240864862;0,7010537089;21,48307794;9,459548472;102,2573644;;;;45,13982832;73,5
France;1984;FRA;0;1;0;0;0;52;-0,142;29,094;15,211;4,147300288118;2,88683182256611;53,222;7,674;8,458;52,5460616269727;3,35898052416446;1,513721603;1,003146865;21,35849964;7,673802622;102,7742793;;;;47,54182991;73,575
France;1985;FRA;0;1;0;0;0;53;-0,063;30,699;22,776;4,16617751606792;2,90778046169149;56,325;5,831;8,7;52,0956740304301;3,33764908821429;1,622781367;1,095538994;20,80061872;5,831099739;103,3102768;;;;47,01651997;73,65
France;1986;FRA;0;1;0;0;0;54;0,304;31,304;25,549;4,18259552324235;2,9261931965756;57,755;2,539;8,875;52,0277353898139;3,23460954878246;2,33727635;1,804584425;21,6358784;2,538525918;103,8508472;;;;40,88799847;73,725
France;1987;FRA;0;1;0;0;0;55;-0,476;33,681;24,773;4,20213916091468;2,94785212917409;59,655;3,289;9,15;51,8621763940058;3,08814544214079;2,561900335;2,017921418;21,16490631;3,288898214;104,4045996;;;;40,29273946;73,8
France;1988;FRA;0;1;0;0;0;56;-0,457;33,635;24,936;4,23448159701043;2,98240692886379;61,266;2,701;8,842;51,7154818916905;2,84939176299563;4,743142194;4,188665194;22,68391671;2,700815275;104,9602258;;;;41,39221694;73,875
France;1989;FRA;0;1;0;0;0;57;-0,452;34,439;25,047;4,26807927659266;3,01835508891143;65,291;6,569;8,7;51,6960682822764;3,12499686597715;4,343861063;3,813472206;23,58299544;3,498302207;105,4964735;;;;44,00178113;73,95
France;1990;FRA;0;1;0;0;0;58;-0,776;35,585;25,815;4,29403568651449;3,04667462003076;65,502;0,323;8,4;51,8697553873094;3,13683503140822;2,923935081;2,430246965;23,62516682;3,19428338;106,00494;;;;42,73605519;74,056
France;1991;FRA;0;1;0;0;0;59;-0,486;36,475;28,389;4,31119294132128;3,06585223021773;67,733;3,406;8,617;52,2145652853204;2,61435094645531;1,048175847;0,1631463275;23,28825095;3,213407324;106,941587;;;;42,98368149;74,229
France;1992;FRA;1;1;0;0;0;60;0,273;40,222;31,344;4,32533234255462;3,08204895814811;69,395;2,455;9,442;52,5270214126375;2,59287716968336;1,599342677;1,094598035;22,62951786;2,363760463;107,4755244;;;;41,99161261;74,401
France;1993;FRA;1;1;0;0;0;61;0,694;46,554;35,959;4,33054931701493;3,08922665868372;70,945;2,234;10,267;52,7313553335873;2,29573275639404;-0,6286663519;-1,059437335;21,22344519;2,104462771;107,9434552;;;;39,90512372;74,572
France;1996;FRA;0;1;0;0;0;1;1,205;59,995;49,335;4,37800722367313;3,14095718922121;74,93;2,081;10,833;53,0391807380517;2,40428151846333;1,412993673;1,05172456;21,4042384;1,982883651;109,131197;;;;44,32931981;75,082
France;1997;FRA;0;1;0;0;0;2;3,717;61,426;50,272;4,39418191419559;3,15847708246463;75,879;1,267;10,892;53,0867481406146;2,34425581519473;2,336296529;1,972119245;22,46489534;1,20394294;109,5209418;;;;48,03349688;75,25
France;1998;FRA;0;1;0;0;0;3;3,688;61,351;50,573;4,41304196147137;3,17870362967907;76,392;0,675;10,692;53,2066479898458;2,36245983418843;3,588659425;3,205153055;23,42680206;0,6511268678;109,9279174;;;;49,50676679;75,417
France;1999;FRA;0;1;0;0;0;4;4,433;60,5;50,485;4,43167328971258;3,19880549135526;76,832;0,576;10,442;53,3825064541432;2,23626141060772;3,421373799;2,88869862;23,75597698;0,5371416391;110,497036;;;;49,7609206;75,614
France;2000;FRA;0;1;0;0;0;5;1,099;58,881;49,676;4,45632685374773;3,22613314229439;78,226;1,815;9,175;53,5400136927765;2,0983575513075;3,923669227;3,212384848;23,81675724;1,675959887;111,2583191;;;;55,86124572;75,871
France;2001;FRA;0;1;0;0;0;6;1,575;58,341;49,525;4,47129127089539;3,2441013877696;79,621;1,783;8,458;53,6474777243612;2,10700819139254;1,983721419;1,24252729;23,73729034;1,634780795;112,0728386;;;;54,95936809;76,127
France;2002;FRA;0;1;0;0;0;7;1,148;60,258;51,24;4,48004274920489;3,2559138220923;81,165;1,939;8,275;53,694788551492;2,01085885192927;1,135531482;0,4011891286;23,30565823;1,923412287;112,8925483;;;;53,07202476;76,38
France;2003;FRA;0;1;0;0;0;8;0,836;64,415;55,027;4,48914971421655;3,26803710707588;82,926;2,169;8,525;53,6775423627357;1,85016428870167;0,8231607567;0,1094029786;22,61223328;2,098472191;113,6351888;;;;50,79783352;76,632
France;2004;FRA;0;1;0;0;0;9;0,533;65,938;56,684;4,50860000838974;3,29039526006799;84,863;2,336;8,875;53,6839140462286;1,82269094417374;2,829752929;2,076624908;22,90232679;2,142089646;114,5363143;;;;51,92500788;76,883
France;2005;FRA;0;1;0;0;0;10;0,104;67,382;58,882;4,52626055438051;3,31132995230379;86,465;1,887;8,875;53,6655800936569;1,68010170422531;1,66321998;0,9036803867;22,53807538;1,745869364;115,4005793;;;;53,98070678;77,13
France;2006;FRA;1;1;0;0;0;11;0,253;64,611;58,009;4,5477360723757;3,3359029998922;88,102;1,893;8,85;53,5594684404465;1,51849064281003;2,449323601;1,741085258;23,00445148;1,675124496;116,2039039;;;;56,10342445;77,377
France;2007;FRA;1;1;0;0;0;12;-0,102;64,537;58,047;4,56674733943706;3,35770239916109;89,518;1,608;8,017;53,5484536324785;1,6129929533935;2,424736243;1,795236367;23,45057073;1,48799806;116,9225067;;;;56,42075658;77,621
France;2015;FRA;0;1;0;0;0;1;-0,368;95,582;86,348;4,62622854525198;3,43444434584453;99,998;0,088;10,342;59,4692801233191;1,60564438654459;1,112912341;0,7540243523;22,14587488;0,03751438051;121,5367021;;;;61,75169393;79,655
Germany;1980;DEU;0;1;0;0;0;1;-1,782;;;4,04651233286975;2,93211593317871;48,74;5,447;3,359;51,6598238346821;;1,408828636;1,198693908;20,28527408;5,441057545;224,2390399;;;;41,85407079;72,844
Germany;1981;DEU;0;1;0;0;0;2;-0,684;;;4,08543187045725;2,97185313223234;51,822;6,324;4,831;49,8400885924257;;0,5292405565;0,3762425329;19,17953011;6,344242777;224,5808352;;;;44,18312265;72,989
Germany;1982;DEU;0;1;0;0;0;3;0,866;;;4,10834409971843;2,99445573517847;54,546;5,256;6,734;47,8461926626595;;-0,3948407748;-0,3000578164;19,58221668;5,241045072;224,3673302;;;;44,38786378;73,107
Germany;1983;DEU;0;1;0;0;0;4;0,666;;;4,1332437433092;3,01783854273038;56,338;3,284;8,099;45,9694079282992;;1,57241017;1,839034184;19,72611658;3,293414743;223,7799158;;;;43,57557266;73,103
Germany;1984;DEU;0;1;0;0;0;5;1,423;;;4,16250287213412;3,04533862875628;57,687;2,396;8,058;44,6082007161551;;2,82294781;3,178987194;20,12964647;2,405793399;223,0077192;;;;46,24265591;72,943
Germany;1985;DEU;0;1;0;0;0;6;2,662;;;4,18651334384506;3,06827864979948;58,89;2,084;8,124;44,039380729589;;2,327935262;2,556883607;20,82519278;2,066233012;222,509876;;;;47,91535017;72,711
Germany;1986;DEU;0;1;0;0;0;7;4,024;;;4,20524578781776;3,08730925628565;58,816;-0,125;7,834;43,9281326346228;;2,287339221;2,240534998;22,41373811;-0,1294133609;222,6117377;;;;42,94463146;72,617
Germany;1987;DEU;0;1;0;0;0;8;3,709;;;4,22211350167672;3,1042548792262;58,959;0,242;7,843;44,0103394497767;;1,402151627;1,246499686;21,77889897;0,2499061087;222,9539713;;;;41,68947006;72,836
Germany;1988;DEU;0;1;0;0;0;9;4,317;;;4,25045489085744;3,13523127115985;59,709;1,274;7,735;44,2637840476282;;3,707235659;3,302863722;22,51678923;1,27411894;223,8267092;;;;42,52652389;72,999
Germany;1989;DEU;0;1;0;0;0;10;4,689;;;4,27951203934967;3,16860648541842;61,368;2,778;6,79;44,5976056495522;;3,896551692;3,09618;23,38565928;2,780569556;225,5643543;;;;45,21591807;72,976
Germany;1990;DEU;0;1;0;0;0;11;3,131;;;4,31139102067154;3,20873419146834;63,017;2,687;6,155;45,0167831856323;;5,255006083;4,351639054;24,55796713;2,696468243;227,5170538;;;;45,86358758;73,118
Germany;1991;DEU;0;1;0;0;0;12;-1,422;38,985;;4,34147191780068;3,24441567699341;65,206;3,474;5,47;45,4190838996544;1,10152604363728;5,108261522;4,345220055;25,2847774;4,047032598;229,1808094;;;;47,81737924;73,269
Germany;1992;DEU;0;1;0;0;0;13;-1,183;41,454;;4,35666592182766;3,26246058240225;68,496;5,046;6,592;45,7120466882346;1,00542871579145;1,923076559;1,151046332;24,75858665;5,056977967;230,9300203;;;;44,89083816;73,36
Germany;1993;DEU;0;1;0;0;0;14;-1,037;45,095;;4,36017311458867;3,26836966649911;71,562;4,476;7,775;46,0045860735607;0,96156811678632;-0,9768498182;-1,625684284;23,9886572;4,474576508;232,4597932;;;;40,57673526;73,497
Germany;1994;DEU;0;1;0;0;0;15;-1,5;47,537;;4,37857231056806;3,28784426184316;73,507;2,717;8,425;46,2645452345662;0,975540433439917;2,391892071;2,03735421;24,49400126;2,693056399;233,2741772;;;;42,05788309;73,71
Germany;1995;DEU;0;1;0;0;0;16;-1,246;54,902;41,406;4,39336405851177;3,30349844579231;74,78;1,733;8,233;46,4205374547133;0,995455529106254;1,544146496;1,246141876;24,73358633;1,706160413;233,9674907;;;;43,58163421;73,922
Germany;1996;DEU;0;1;0;0;0;17;-0,676;57,794;44,322;4,4039279355459;3,31490533389605;75,733;1,274;8,908;46,4696216035437;1,04216760869792;0,8058228915;0,5144372846;23,97672506;1,44972702;234,6524707;;;;45,00562096;74,133
Germany;1997;DEU;0;1;0;0;0;18;-0,51;58,867;45,544;4,41880375442099;3,33001582604431;76,875;1,507;9,658;46,452273697757;1,03138464676338;1,792160821;1,643334273;24,45340744;1,939371989;235,0229795;;;;49,64265864;74,342
Germany;1998;DEU;0;1;0;0;0;19;-0,711;59,535;46,975;4,43269292115383;3,34356416350651;77,333;0,596;9,383;46,4307693675058;0,975317957526236;2,013932785;1,998485321;25,24930253;0,911183535;235,0787777;;;;51,58497235;74,551
Germany;1999;DEU;0;1;0;0;0;20;-1,422;60,387;47,992;4,44701438019779;3,35775957000212;77,833;0,647;8,558;46,6378994084848;0,958397265329112;1,887261154;1,821428031;24,55605298;0,5854330642;235,2577311;;;;53,36584963;74,758
Germany;2000;DEU;0;1;0;0;0;21;-1,761;59,34;44,873;4,46899179408282;3,37991980473291;78,933;1,413;7,95;47,1455661957653;0,994789221891906;2,912502964;2,773221251;24,65622614;1,440268387;235,5968133;;;;61,526061;74,965
Germany;2001;DEU;0;1;0;0;0;22;-0,368;58,193;46,092;4,48560900630185;3,39685987910198;80,433;1,9;7,8;47,7002061527281;1,08343229583805;1,681468481;1,510558261;24,58702717;1,983857313;236,0273001;;;;62,06283889;75,17
Germany;2002;DEU;0;1;0;0;0;23;1,891;59,946;48,616;4,49112739181239;3,40270319203466;81,5;1,326;8,6;48,1962619258712;0,900496788164431;-0,1979738348;-0,3656283273;25,02665915;1,420806156;236,4515708;;;;60,93488981;75,374
Germany;2003;DEU;0;1;0;0;0;24;1,414;63,538;52,397;4,49670912540583;3,40812798433006;82,375;1,074;9,708;48,6970800617682;0,832259435604571;-0,7001166861;-0,7550771666;24,21089995;1,034222186;236,6164273;;;;61,84931971;75,577
Germany;2004;DEU;0;1;0;0;0;25;4,52;65,201;54,903;4,51381946667759;3,42474446934607;83,842;1,78;10,333;49,3633704159368;0,951063416014002;1,175088132;1,197055352;25,03960186;1,665736967;236,5921954;;;;66,22619911;75,779
Germany;2005;DEU;0;1;0;0;0;26;4,673;67,546;57,455;4,53100796320252;3,44129599822075;85,458;1,928;11,008;50,1387541589291;0,726955700932129;0,7317071636;0,7889171159;24,68555397;1,546911148;236,4646806;;;;70,91871294;75,98
Germany;2006;DEU;1;1;0;0;0;27;5,772;66,887;56,244;4,56133266738277;3,47074850338099;86,975;1,775;10,042;50,8698079585256;0,737585322085632;3,816441913;3,933610331;25,98680128;1,577426428;236,2251979;;;;77,44972915;76,179
Germany;2007;DEU;1;1;0;0;0;28;6,861;64,158;53,407;4,58664411927486;3,49509038058007;88,95;2,271;8,542;51,3246753848754;0,77886019483507;2,976455131;3,114245883;28,15102718;2,298344007;235,9433619;;;;79,8744174;76,378
Germany;2011;DEU;0;1;0;0;0;1;6,213;79,417;60,069;4,62881024673565;3,53339325146241;94,95;2,482;5,517;51,2770831970614;0,910022423855418;3,925192705;5,869635737;26,54338496;2,075172837;230,3046333;;;;85,20612127;77,16
Germany;2012;DEU;0;1;0;0;0;2;7,129;80,745;59,366;4,6370833640403;3,54248059218146;97;2,159;5,083;51,1102312538755;0,847918814268698;0,4184975942;0,2301609927;25,81617377;2,008488848;230,7506255;;;;86,51405488;77,17
Germany;2013;DEU;0;1;0;0;0;3;6,557;78,322;58,419;4,65315006739053;3,55973430874689;98,558;1,607;4,95;51,1371785463619;0,942643214114216;0,4375913031;0,163870563;25,81222544;1,504723303;231,1557126;;;;85,0788767;77,18
Germany;2014;DEU;0;1;0;0;0;4;7,224;75,279;54,865;4,67220207610569;3,58059656594399;99,317;0,769;4,708;51,4121967341259;0,904547674923055;2,209543431;1,784341886;26,9887239;0,9067940004;232,1080539;;;;84,62009339;77,19
Germany;2015;DEU;0;1;0;0;0;5;8,584;71,947;52,17;4,67780936341338;3,58996411478053;99,992;0,68;4,367;51,8721458996918;0,684691591379231;1,491931528;0,6171053532;27,33819535;0,5144261371;234,1529869;;;;86,24622461;77,2
Ghana;1980;GHA;1;0;0;1;0;200;-0,144;;;3,07965147707384;1,10917342142547;0,057;50,005;;93,1836642786633;57,9202837673854;0,4716959432;-2,488376796;4,935592271;50,07013934;52,14575899;;9,3526;39,68166271;17,62111453;31,163
Ghana;1981;GHA;1;0;0;1;0;201;-0,837;;;3,0919868462168;1,13181107127034;0,123;116,504;;92,6488443160991;53,0842948806213;-3,503066947;-6,250421772;4,005452593;116,503604;53,67390349;;18,599;106,6249645;10,07903506;31,388
Ghana;1990;GHA;0;0;0;1;0;1;-1,095;19,157;;3,23742057004464;1,38681988599197;2,035;37,241;;97,5441677404768;44,8476174659294;3,328817883;0,6896722453;5,471652043;37,25906649;67,88688582;;8,2471;103,4759114;42,72817813;36,441
Ghana;1991;GHA;0;0;0;1;0;2;-1,476;18,657;;3,26185976206379;1,42152166633698;2,403;18,097;;97,1762801609572;45,5104758789699;5,281826398;2,647107903;7,317729263;18,03143901;69,62938824;;8,9829;61,06864435;42,48834926;37,17
Ghana;1992;GHA;0;0;0;1;0;3;-2,251;23,096;;3,2803142535954;1,45032610406141;2,644;10,049;;96,4152553185185;44,7790572180351;3,87941908;1,333355891;1,258315123;10,05611674;71,37886965;;9,1919;100,6857004;45,99359586;37,905
Ghana;1993;GHA;0;0;0;1;0;4;-4,12;37,155;;3,30032586810586;1,48073973559357;3,304;24,942;;95,1846126765147;36,9308643888329;4,850000554;2,316983125;6,0488882;24,95984247;73,14596554;;9,6953;91,64337526;56,66912012;38,644
Ghana;1994;GHA;0;0;0;1;0;5;-2,065;55,155;;3,31399369548976;1,50489203938808;4,126;24,874;;93,7398232008169;37,790585975024;3,299999739;0,8920846669;12,45385207;24,87025544;74,89168498;;10,6048;84,14628785;62,02115274;39,39
Ghana;1995;GHA;1;0;0;1;0;6;-0,986;51,077;;3,33044624275087;1,53191299452157;6,573;59,317;;92,120290049862;38,7785905027284;4,112418972;1,736186137;11,59119935;59,4615537;76,64091588;;10,4655;77,28239269;57,42309429;40,14
